#  Connecticut 12-Month Period Average Temperature
# Units: Degrees Fahrenheit
# Base Period: 1901-2000
# Missing: -99
Date,Value,Anomaly
192706,46.8,-1.3
192707,46.8,-1.3
192708,46.4,-1.7
192709,46.5,-1.5
192710,47.0,-1.0
192711,47.3,-0.7
192712,47.9,-0.1
192801,48.2,0.2
192802,47.9,-0.1
192803,47.5,-0.6
192804,47.4,-0.7
192805,47.5,-0.6
192806,47.5,-0.6
192807,47.7,-0.4
192808,48.2,0.1
192809,48.0,0.0
192810,47.8,-0.2
192811,47.6,-0.4
192812,47.8,-0.2
192901,47.5,-0.5
192902,47.5,-0.5
192903,48.0,-0.1
192904,48.2,0.1
192905,48.3,0.2
192906,48.6,0.5
192907,48.5,0.4
192908,48.1,0.0
192909,48.5,0.5
192910,48.2,0.2
192911,48.1,0.1
192912,47.7,-0.3
193001,47.9,-0.1
193002,48.2,0.2
193003,47.9,-0.2
193004,47.8,-0.3
193005,48.0,-0.1
193006,48.2,0.1
193007,48.2,0.1
193008,48.3,0.2
193009,48.5,0.5
193010,48.5,0.5
193011,48.6,0.6
193012,48.6,0.6
193101,48.5,0.5
193102,48.2,0.2
193103,48.2,0.1
193104,48.5,0.4
193105,48.3,0.2
193106,48.1,0.0
193107,48.3,0.2
193108,48.4,0.3
193109,48.4,0.4
193110,48.9,0.9
193111,49.3,1.3
193112,49.6,1.6
193201,50.5,2.5
193202,50.7,2.7
193203,50.5,2.4
193204,50.2,2.1
193205,50.3,2.2
193206,50.2,2.1
193207,49.9,1.8
193208,49.9,1.8
193209,49.7,1.7
193210,49.5,1.5
193211,48.9,0.9
193212,48.8,0.8
193301,48.6,0.6
193302,48.7,0.7
193303,48.8,0.7
193304,48.9,0.8
193305,49.1,1.0
193306,49.3,1.2
193307,49.4,1.3
193308,49.3,1.2
193309,49.4,1.4
193310,49.2,1.2
193311,48.9,0.9
193312,48.4,0.4
193401,47.9,-0.1
193402,46.6,-1.4
193403,46.6,-1.5
193404,46.6,-1.5
193405,46.6,-1.5
193406,46.6,-1.5
193407,46.8,-1.3
193408,46.6,-1.5
193409,46.6,-1.4
193410,46.5,-1.5
193411,47.1,-0.9
193412,47.2,-0.8
193501,46.7,-1.3
193502,47.7,-0.3
193503,48.1,0.0
193504,48.0,-0.1
193505,47.6,-0.5
193506,47.4,-0.7
193507,47.4,-0.7
193508,47.6,-0.5
193509,47.2,-0.8
193510,47.5,-0.5
193511,47.5,-0.5
193512,47.3,-0.7
193601,47.5,-0.5
193602,46.9,-1.1
193603,47.2,-0.9
193604,47.1,-1.0
193605,47.5,-0.6
193606,47.5,-0.6
193607,47.3,-0.8
193608,47.4,-0.7
193609,47.6,-0.4
193610,47.6,-0.4
193611,47.0,-1.0
193612,47.7,-0.3
193701,48.5,0.5
193702,49.5,1.5
193703,48.7,0.6
193704,48.8,0.7
193705,48.8,0.7
193706,48.9,0.8
193707,48.9,0.8
193708,49.1,1.0
193709,48.9,0.9
193710,48.8,0.8
193711,49.1,1.1
193712,48.7,0.7
193801,48.0,0.0
193802,47.9,-0.1
193803,48.5,0.4
193804,48.8,0.7
193805,48.4,0.3
193806,48.4,0.3
193807,48.3,0.2
193808,48.3,0.2
193809,48.2,0.2
193810,48.6,0.6
193811,48.7,0.7
193812,48.9,0.9
193901,48.9,0.9
193902,48.9,0.9
193903,48.4,0.3
193904,47.9,-0.2
193905,48.3,0.2
193906,48.3,0.2
193907,48.2,0.1
193908,48.3,0.2
193909,48.5,0.5
193910,48.2,0.2
193911,47.8,-0.2
193912,47.8,-0.2
194001,47.2,-0.8
194002,46.9,-1.1
194003,46.7,-1.4
194004,46.7,-1.4
194005,46.5,-1.6
194006,46.3,-1.8
194007,46.3,-1.8
194008,45.8,-2.3
194009,45.7,-2.3
194010,45.4,-2.6
194011,45.6,-2.4
194012,45.8,-2.2
194101,46.1,-1.9
194102,46.1,-1.9
194103,46.1,-2.0
194104,46.8,-1.3
194105,47.0,-1.1
194106,47.2,-0.9
194107,47.2,-0.9
194108,47.3,-0.8
194109,47.6,-0.4
194110,48.1,0.1
194111,48.4,0.4
194112,48.5,0.5
194201,48.6,0.6
194202,48.5,0.5
194203,49.2,1.1
194204,49.0,0.9
194205,49.2,1.1
194206,49.2,1.1
194207,49.2,1.1
194208,49.2,1.1
194209,49.2,1.2
194210,49.1,1.1
194211,48.9,0.9
194212,48.3,0.3
194301,48.2,0.2
194302,48.4,0.4
194303,48.0,-0.1
194304,47.3,-0.8
194305,47.1,-1.0
194306,47.4,-0.7
194307,47.5,-0.6
194308,47.6,-0.5
194309,47.5,-0.5
194310,47.4,-0.6
194311,47.3,-0.7
194312,47.3,-0.7
194401,47.7,-0.3
194402,47.6,-0.4
194403,47.5,-0.6
194404,47.7,-0.4
194405,48.1,0.0
194406,47.7,-0.4
194407,47.8,-0.3
194408,48.0,-0.1
194409,48.2,0.2
194410,48.1,0.1
194411,48.2,0.2
194412,48.3,0.3
194501,47.6,-0.4
194502,47.7,-0.3
194503,48.7,0.6
194504,49.4,1.3
194505,48.7,0.6
194506,48.7,0.6
194507,48.5,0.4
194508,48.2,0.1
194509,48.3,0.3
194510,48.3,0.3
194511,48.5,0.5
194512,48.3,0.3
194601,48.8,0.8
194602,48.7,0.7
194603,48.6,0.5
194604,48.1,0.0
194605,48.2,0.1
194606,48.1,0.0
194607,48.0,-0.1
194608,47.8,-0.3
194609,47.7,-0.3
194610,48.1,0.1
194611,48.3,0.3
194612,48.9,0.9
194701,49.2,1.2
194702,49.2,1.2
194703,48.2,0.1
194704,48.3,0.2
194705,48.3,0.2
194706,48.2,0.1
194707,48.3,0.2
194708,48.8,0.7
194709,48.6,0.6
194710,48.8,0.8
194711,48.2,0.2
194712,47.9,-0.1
194801,47.0,-1.0
194802,46.8,-1.2
194803,47.0,-1.1
194804,47.1,-1.0
194805,47.1,-1.0
194806,47.2,-0.9
194807,47.2,-0.9
194808,47.2,-0.9
194809,47.2,-0.8
194810,46.7,-1.3
194811,47.4,-0.6
194812,47.8,-0.2
194901,48.9,0.9
194902,49.6,1.6
194903,49.7,1.6
194904,49.9,1.8
194905,50.1,2.0
194906,50.5,2.4
194907,50.8,2.7
194908,50.8,2.7
194909,50.6,2.6
194910,51.0,3.0
194911,50.5,2.5
194912,50.5,2.5
195001,50.7,2.7
195002,50.1,2.1
195003,49.6,1.5
195004,49.2,1.1
195005,49.0,0.9
195006,48.7,0.6
195007,48.3,0.2
195008,48.0,-0.1
195009,47.9,-0.1
195010,47.7,-0.3
195011,48.0,0.0
195012,47.9,-0.1
195101,47.5,-0.5
195102,48.0,0.0
195103,48.5,0.4
195104,48.9,0.8
195105,49.1,1.0
195106,49.0,0.9
195107,49.1,1.0
195108,49.2,1.1
195109,49.4,1.4
195110,49.3,1.3
195111,48.9,0.9
195112,49.0,1.0
195201,49.0,1.0
195202,48.9,0.9
195203,48.7,0.6
195204,48.8,0.7
195205,48.6,0.5
195206,48.8,0.7
195207,49.1,1.0
195208,49.1,1.0
