#  Maryland 12-Month Period Average Temperature
# Units: Degrees Fahrenheit
# Base Period: 1901-2000
# Missing: -99
Date,Value,Anomaly
197006,52.4,-1.4
197007,52.3,-1.5
197008,52.5,-1.3
197009,52.8,-1.0
197010,53.1,-0.7
197011,53.4,-0.4
197012,53.7,-0.1
197101,53.9,0.1
197102,54.0,0.2
197103,54.1,0.3
197104,54.0,0.2
197105,53.6,-0.2
197106,53.8,0.0
197107,53.7,-0.1
197108,53.5,-0.3
197109,53.4,-0.4
197110,53.6,-0.2
197111,53.5,-0.3
197112,54.0,0.2
197201,54.7,0.9
197202,54.4,0.6
197203,54.5,0.7
197204,54.5,0.7
197205,54.7,0.9
197206,54.3,0.5
197207,54.3,0.5
197208,54.4,0.6
197209,54.2,0.4
197210,53.4,-0.4
197211,53.3,-0.5
197212,53.1,-0.7
197301,53.0,-0.8
197302,53.1,-0.7
197303,53.6,-0.2
197304,53.7,-0.1
197305,53.6,-0.2
197306,54.1,0.3
197307,54.1,0.3
197308,54.3,0.5
197309,54.5,0.7
197310,54.9,1.1
197311,55.3,1.5
197312,55.1,1.3
197401,55.4,1.6
197402,55.5,1.7
197403,55.3,1.5
197404,55.5,1.7
197405,55.6,1.8
197406,55.2,1.4
197407,55.1,1.3
197408,55.0,1.2
197409,54.7,0.9
197410,54.3,0.5
197411,54.2,0.4
197412,54.2,0.4
197501,54.1,0.3
197502,54.3,0.5
197503,53.9,0.1
197504,53.4,-0.4
197505,53.6,-0.2
197506,53.9,0.1
197507,53.8,0.0
197508,54.0,0.2
197509,53.9,0.1
197510,54.4,0.6
197511,54.7,0.9
197512,54.6,0.8
197601,54.0,0.2
197602,54.5,0.7
197603,55.0,1.2
197604,55.6,1.8
197605,55.3,1.5
197606,55.4,1.6
197607,55.3,1.5
197608,55.0,1.2
197609,55.1,1.3
197610,54.5,0.7
197611,53.6,-0.2
197612,53.2,-0.6
197701,52.5,-1.3
197702,51.8,-2.0
197703,51.9,-1.9
197704,51.9,-1.9
197705,52.3,-1.5
197706,51.9,-1.9
197707,52.2,-1.6
197708,52.5,-1.3
197709,52.8,-1.0
197710,53.0,-0.8
197711,53.7,-0.1
197712,53.9,0.1
197801,54.4,0.6
197802,53.6,-0.2
197803,52.9,-0.9
197804,52.6,-1.2
197805,52.3,-1.5
197806,52.4,-1.4
197807,52.1,-1.7
197808,52.2,-1.6
197809,52.1,-1.7
197810,52.1,-1.7
197811,52.1,-1.7
197812,52.5,-1.3
197901,52.7,-1.1
197902,52.7,-1.1
197903,53.2,-0.6
197904,53.2,-0.6
197905,53.4,-0.4
197906,53.1,-0.7
197907,53.1,-0.7
197908,52.9,-0.9
197909,52.8,-1.0
197910,52.9,-0.9
197911,53.0,-0.8
197912,53.1,-0.7
198001,53.2,-0.6
198002,53.8,0.0
198003,53.3,-0.5
198004,53.5,-0.3
198005,53.6,-0.2
198006,53.7,-0.1
198007,53.9,0.1
198008,54.2,0.4
198009,54.5,0.7
198010,54.4,0.6
198011,53.9,0.1
198012,53.5,-0.3
198101,53.1,-0.7
198102,53.7,-0.1
198103,53.7,-0.1
198104,53.9,0.1
198105,53.7,-0.1
198106,54.0,0.2
198107,53.9,0.1
198108,53.5,-0.3
198109,53.1,-0.7
198110,53.0,-0.8
